old_act,old_section,old_section_title,new_act,new_section,new_section_title,mapping_type,notes
IEA,90,Presumption as to documents thirty years old,BSA,92,Presumption as to documents thirty years old,direct,"92: A new explanation same as of section 80 is added.
In illustration ""is"" is replaced by ""shall be""."
IEA,90A,Presumption as to electronic records five years old,BSA,93,Presumption as to electronic records five years old,direct,93: A new explanation same as of section 81 is added.
IEA,91,"Evidence of terms of contracts, grants and other dispositions of property reduced to form of document",BSA,94,"Evidence of terms of contracts, grants and other dispositions of property reduced to form of document",direct,94: No change.
IEA,92,Exclusion of evidence of oral agreement,BSA,95,Exclusion of evidence of oral agreement,direct,"95: The words ""to the last section"" are replaced by
section number ""94"" Instead of writing ""Proviso 1""
""Proviso 2"" etc. ""Provided that"", Provided further
that"" etc. are used while writing proviso in this"
IEA,93,Exclusion of evidence to explain or amend ambiguous document,BSA,96,Exclusion of evidence to explain or amend ambiguous document,direct,"96: In illustrations, ""Rs. 1000"" and ""Rs. 1500"" are
replaced by ""one lakh rupees"" ""one lakh fifty
thousand rupees"" respectively."
IEA,94,Exclusion of evidence against application of document to existing facts,BSA,97,Exclusion of evidence against application of document to existing facts,direct,97: No change.
IEA,95,Evidence as to document unmeaning in reference to existing facts,BSA,98,Evidence as to document unmeaning in reference to existing facts,direct,"98: In illustrations, "" Calcutta"" is replaced by ""Kolkata""."
IEA,96,Evidence as to application of language which can apply to one only of several persons,BSA,99,Evidence as to application of language which can apply to one only of several persons,direct,"99: In illustrations, ""Haidarabad"", ""Haidarabad in
Dekkan"" and ""Haidarabad in sindh"" are replaced by
""Ramgarh"" , ""Ramgarh in Rajasthan"" and ""Ramgarh
in Uttarakhand"" respectively."
IEA,97,"Evidence as to application of language to one of two sets of facts, to neither of which the whole correctly applies",BSA,100,"Evidence as to application of language to one of two sets of facts, to neither of which the whole correctly applies",direct,100: No change.
IEA,98,"Evidence as to meaning of illegible characters, etc",BSA,101,"Evidence as to meaning of illegible characters, etc",direct,"101: The word ""provincial"" is replaced by ""regional""."
IEA,99,Who may give evidence of agreement varying term of document,BSA,102,Who may give evidence of agreement varying terms of document,direct,102: No change.
IEA,100,Saving of provisions of Indian Succession Act relating to wills,BSA,103,Saving of provisions of Indian Succession Act relating to wills,direct,"103: The words ""the Indian Succession Act, (10 of
1865)"" are replaced by ""the Indian Succession Act,
1925 (39 of 1925)""."
IEA,101,Burden of proof,BSA,104,Burden of proof,direct,104: No change.
IEA,102,On whom burden of proof lies,BSA,105,On whom burden of proof lies,direct,105: No change.
IEA,103,Burden of proof as to particular fact,BSA,106,Burden of proof as to particular fact,direct,106: No change.
IEA,104,Burden of proving fact to be proved to make evidence admissible,BSA,107,Burden of proving fact to be proved to make evidence admissible,direct,107: No change.
IEA,105,Burden of proving that case of accused comes within exceptions,BSA,108,Burden of proving that case of accused comes within exceptions,direct,"108: The words ""the Indian Penal Code (45 of 1860)"" are
replaced by ""the Bharatiya Nyaya Sanhita, 2023""."
IEA,106,Burden of proving fact especially within knowledge,BSA,109,Burden of proving fact especially within knowledge,direct,109: No change.
IEA,107,Burden of proving death of person known to have been alive within thirty years,BSA,110,Burden of proving death of person known to have been alive within thirty years,direct,110: No change.
IEA,108,Burden of proving that person is alive who has not been heard of for seven years,BSA,111,Burden of proving that person is alive who has not been heard of for seven years,direct,"111: The words ""Provided that"" are excluded."
IEA,109,"Burden of proof as to relationship in the cases of partners, landlord and tenant, principal and agent",BSA,112,"Burden of proof as to relationship in the cases of partners, landlord and tenant, principal and agent",direct,112: No change.
IEA,110,Burden of proof as to ownership,BSA,113,Burden of proof as to ownership,direct,113: No change.
IEA,111,Proof of good faith in transactions where one party is in relation of active confidence,BSA,114,Proof of good faith in transactions where one party is in relation of active confidence,direct,"114: The word ""attorney"" is replaced by ""advocate""."
IEA,111A,Presumption as to certain offences,BSA,115,Presumption as to certain offences,direct,"115: IPC sections are replaced by corresponding BNS
sections."
IEA,112,"Birth during marriage, conclusive proof of legitimacy",BSA,116,"Birth during marriage, conclusive proof of legitimacy",direct,"116: ""son"" is replaced by ""child"" thus made gender
neutral."
IEA,113A,Presumption as to abetment of suicide by a married woman,BSA,117,Presumption as to abetment of suicide by a married woman,direct,"117: The words ""section 498A of the Indian Penal Code
(45 of 1860)"" are replaced by ""section 86 of the
Bharatiya Nyaya Sanhita, 2023"" in the explanation."
IEA,113B,Presumption as to dowry death,BSA,118,Presumption as to dowry death,direct,"118: The words ""section 304B of the Indian Penal Code
(45 of 1860)"" are replaced by ""section 80 of the
Bharatiya Nyaya Sanhita, 2023"" in explanation."
IEA,114,Court may presume existence of certain facts,BSA,119,Court may presume existence of certain facts,direct,"119: Paragraph are numbered as subsections (1) and (2),
and illustrations to subsection (2) are numbered
from (i) to (x)."
IEA,114A,Presumption as to absence of consent in certain prosecutions for rape.1,BSA,120,Presumption as to absence of consent in certain prosecution for rape,direct,"120: IPC sections are replaced by corresponding BNS
sections."
IEA,115,Estoppel,BSA,121,Estoppel,direct,121: No change.
IEA,116,Estoppel of tenant; and of licensee of person in possession,BSA,122,Estoppel of tenant and of licensee of person in possession,direct,"122: The words ""or any time thereafter"" are added."
IEA,117,"Estoppel of acceptor of bill of exchange, bailee or licensee",BSA,123,"Estoppel of acceptor of bill of exchange, bailee or licensee",direct,123: No change.
IEA,118,Who may testify,BSA,124,Who may testify,direct,"124: The word ""Lunatic"" is replaced by ""A person of
unsound mind""."
IEA,119,Witness unable to communicate verbally,BSA,125,Witness unable to communicate verbally,direct,
IEA,120,"Parties to civil suit, and their wives or husbands. Husband or wife of person under criminal trial",BSA,126,Competency of husband and wife as witnesses in certain cases,direct,"126: Heading ""Parties to civil suit, and their wives or
husbands. Husband or wife of a person under
criminal trial"" is replaced by ""Competency of
husband and wife as witnesses in certain cases"".
Paragraphs are numbered as subsections (1) and (2),"
IEA,121,Judges and Magistrates,BSA,127,Judges and Magistrates,direct,127: No change.
IEA,122,Communications during marriage,BSA,128,Communications during marriage,direct,128: No change.
IEA,123,Evidence as to affairs of State,BSA,129,Evidence as to affairs of State,direct,129: No change.
IEA,124,Official communications,BSA,130,Official communications,direct,130: No change.
IEA,125,Information as to commission of offences,BSA,131,Information as to commission of offences,direct,131: No change.
IEA,126,Professional communications,BSA,132,Professional communications,merged,"132(1)
&(2): The words ""barrister, attorney, pleader or vakil"" are
replaced by ""advocate"". Word ""employment"" is
replaced by ""service"". In sub-section (2) words
""referred to in the proviso to sub-section (1)"" are
added. 132(3): Section127 of IEA is added as subsection (3) in
which the words ""or servants of barristers, pleaders,
attorneys and vakils"" are replaced by ""or employees
of advocates""."
IEA,127,"Section 126 to apply to interpreters, etc",BSA,132,Professional communications,merged,"132(1)
&(2): The words ""barrister, attorney, pleader or vakil"" are
replaced by ""advocate"". Word ""employment"" is
replaced by ""service"". In sub-section (2) words
""referred to in the proviso to sub-section (1)"" are
added. 132(3): Section127 of IEA is added as subsection (3) in
which the words ""or servants of barristers, pleaders,
attorneys and vakils"" are replaced by ""or employees
of advocates""."
IEA,128,Privilege not waived by volunteering evidence,BSA,133,Privilege not waived by volunteering evidence,direct,"133: Words ""barrister, attorney, pleader or vakil"" are
replaced by ""advocate""."
IEA,129,Confidential communications with legal advisers,BSA,134,Confidential communication with legal advisers,direct,"134: Words ""legal professional adviser"" are replaced by
""legal adviser""."
IEA,130,Production of title-deeds of witness not a party,BSA,135,Production of title-deeds of witness not a party,direct,135: No change.
